	SCR_0pt5mM_A	SCR_0pt5mM_B	SCR_4mM_A	SCR_4mM_B
ENSMUSG00000035208.16|Slfn8	1.97766693181865	1.89898273602037	2.02767744754142	2.0174193646387
ENSMUSG00000035212.14|Leprot	5.36963682710442	5.25410559471151	5.04284349004348	5.20188632282742
ENSMUSG00000035215.9|Lsm7	4.65255766134662	4.46705120277324	4.42208271751159	4.54888377291053
ENSMUSG00000035227.7|Spcs2	7.02000379042748	7.01473797005997	7.27563222226338	7.28443638936391
ENSMUSG00000035232.8|Pdk3	3.8355081978092	3.83349225260506	4.0386008044436	3.87194416824058
ENSMUSG00000035234.18|Abraxas1	4.65537156392616	4.69084464350463	4.92503700017592	4.88809268108376
ENSMUSG00000035235.13|Trim13	2.90038093498271	3.01085787097819	2.9032691895566	2.8840285132222
ENSMUSG00000035236.17|Scai	4.46313443054936	4.62659854807772	4.15017335848049	4.14370848340068
ENSMUSG00000035239.6|Neu3	1.35862542734956	0.624846772034779	0.765531549240297	0.497974961559834
ENSMUSG00000035242.15|Oaz1	7.32519755758527	7.17991827776147	7.22377858545136	7.28920475568421
ENSMUSG00000035245.12|Eogt	5.04590871867302	5.03652420595897	4.8905632288186	4.93607732231953
ENSMUSG00000035246.16|Pcyt1b	2.50391863754607	2.62245580327448	2.61088494565913	2.69928136355527
ENSMUSG00000035247.16|Hectd1	8.69688813212596	8.74581614092063	8.58433853326025	8.59257637376454
ENSMUSG00000035248.9|Tut7	6.51532977587155	6.47286531416856	6.52134421628075	6.41409173514688
ENSMUSG00000035266.16|Helq	4.65849723410863	4.82840282626185	4.47541867342175	4.39644508876961
ENSMUSG00000035268.14|Pkig	2.50391863754607	2.62245580327448	1.90707312292607	2.06254219014436
ENSMUSG00000035270.15|Impg2	0.749302366585206	0.393207563360472	0.430456342389635	0.129107078096808
ENSMUSG00000035273.14|Hpse	5.12895950249084	5.21295239654732	5.31353609521926	5.33907442106537
ENSMUSG00000035274.13|Tpbg	4.13681358000444	4.05350108923974	3.84356081970933	3.84757028296541
ENSMUSG00000035278.9|Plekhj1	4.38407558196622	4.49923845236381	4.40795024354544	4.33223648975976
ENSMUSG00000035284.10|Vps13c	5.32072494556792	5.23270130669691	5.48961901740808	5.34946453756413
ENSMUSG00000035293.13|G2e3	5.81269241069595	6.02521715857106	6.1185112726313	5.98448449213806
ENSMUSG00000035297.14|Cops4	6.2337515823108	6.26805097216313	6.37254411116748	6.24373286497073
ENSMUSG00000035299.16|Mid1	5.25113177091191	5.48947168334751	5.50022587677377	5.48180971675967
ENSMUSG00000035310.15|Lin54	5.60596317285716	5.7853215460543	5.32507046104699	5.35847305788917
ENSMUSG00000035311.16|Gnptab	5.01244169348314	5.03804273701451	5.09020307626946	5.15957651291667
ENSMUSG00000035314.10|Gdpd5	5.34751273804249	5.16750954747775	5.6239098031582	5.65754422385819
ENSMUSG00000035325.16|Sec31a	7.56623276059737	7.46754314619534	7.73562665541314	7.74090497791194
ENSMUSG00000035329.7|Fbxo33	4.93302268521184	5.05543040449458	4.69833512759939	4.8366357435222
ENSMUSG00000035337.3|Uchl4	0.507994321403668	1.18702806040037	0.799092678654616	0.847088130805815
ENSMUSG00000035342.14|Lzts2	5.35847305788917	5.47375676133386	4.92967701517565	4.8586937229074
ENSMUSG00000035351.16|Nup37	5.16032786581301	5.22697571326809	5.27481079917528	5.33102336060409
ENSMUSG00000035354.9|Uvrag	4.6113460960583	4.69084464350463	4.44615582837612	4.55134492543698
ENSMUSG00000035356.17|Nfkbiz	8.04241382473485	7.91286060420356	9.1389471609715	8.94039775778057
ENSMUSG00000035365.15|Parpbp	4.13273480226676	4.24066598881988	4.29100601469481	4.09019116029055
ENSMUSG00000035367.9|Rmi1	4.55867406777126	4.73689081056284	4.42733635860111	4.34075919605696
ENSMUSG00000035370.9|Gm49322	0.894704020407235	1.21215735012664	0.765531549240297	0.624846772034779
ENSMUSG00000035372.2|1810055G02Rik	5.30464871129955	5.18305615197709	5.24719157755658	5.28303895113325
ENSMUSG00000035373.2|Ccl7	0.586943494598005	0.476319955231742	1.11639812507048	1.32792986705574
ENSMUSG00000035376.10|Hacd2	5.31804682656654	5.45227603565911	5.64721089091789	5.61820866661799
ENSMUSG00000035378.17|Shq1	3.905068935795	3.89735230265543	3.84805768023537	3.90324132121584
ENSMUSG00000035382.9|Pcsk7	4.72326961443533	4.50865634550473	4.80324856879325	4.85121386787329
ENSMUSG00000035385.5|Ccl2	5.74133593340156	5.36056129485099	7.38424303768075	7.24858567609779
ENSMUSG00000035390.16|Brsk1	3.3910716915397	3.29053026282373	3.33236881383831	3.37165605119384
ENSMUSG00000035392.17|Dennd1a	4.19164279855653	4.10443794758223	4.29100601469481	4.48960240145178
ENSMUSG00000035397.8|Klf16	4.82866118859847	4.96746627933036	4.60310339316668	4.52549220518146
ENSMUSG00000035399.12|Oser1	5.67237715977489	5.67207137440258	5.65271907528617	5.64577727479228
ENSMUSG00000035401.9|Emsy	5.83327994929132	5.79355970864879	5.64188839485891	5.68917521060205
ENSMUSG00000035413.8|Tmem98	5.28506731671993	5.2234972476697	5.42812447385776	5.50100889594173
ENSMUSG00000035429.13|Ptprh	0.586943494598005	0.393207563360472	0.0753336284564237	-0.146867196874781
ENSMUSG00000035437.15|Rabgap1	6.6264221221062	6.70522715172234	6.58851609451299	6.65469888945
ENSMUSG00000035439.13|Haus8	4.121432423606	4.16943605128594	3.94378908793681	3.70167145736512
ENSMUSG00000035441.14|Myo1d	6.92591911454833	6.85858203217132	7.24427528957067	7.22735417192403
ENSMUSG00000035443.10|Thyn1	5.4679703954421	5.3968672666044	5.52696208736578	5.47586601638251
ENSMUSG00000035451.7|Foxa1	3.67713956946728	3.92125659330353	3.66584309201114	3.46969318027601
ENSMUSG00000035455.12|Fignl1	5.27176573762399	5.28451888774383	5.09773183154449	4.99747335356929
ENSMUSG00000035456.9|Prdm8	1.5234227857065	1.61485550836275	1.97068413583308	1.86017394430872
ENSMUSG00000035469.17|Rcbtb1	6.41203594731912	6.50057918508534	6.40437670522298	6.39434531642032
ENSMUSG00000035472.14|Slc25a21	1.78916098968178	1.8720996325293	2.10314111367878	1.87597788237213
ENSMUSG00000035473.10|Galm	4.34075919605696	4.2118805153299	3.44745415747716	3.55974583438324
ENSMUSG00000035476.9|Tab3	5.12008014071432	5.13081599092819	5.22697571326809	5.18440591996001
ENSMUSG00000035478.14|Mbd3	6.15507877822947	5.99462992830925	6.14899754384324	6.22230359318304
ENSMUSG00000035495.15|Tstd2	5.49411208644295	5.43355990836918	5.40739304360953	5.33407802593056
ENSMUSG00000035498.10|Cdcp1	2.95415444692867	2.87156905652308	3.34084222088109	3.3910716915397
ENSMUSG00000035504.16|Reep6	6.6615821210545	6.5678491768993	6.72740152839789	6.89333247212708
ENSMUSG00000035505.14|Cox18	3.32398657777742	3.40534286772637	3.42890321475433	3.64438561528545
ENSMUSG00000035509.17|Fbxl21	0.714562515247715	0.749302366585206	-0.244572744521459	-0.0842417853415132
ENSMUSG00000035517.17|Tdrd7	5.29176987061985	5.35989654155444	5.25882669711999	5.28067427948293
ENSMUSG00000035521.13|Gnptg	4.90257823384531	4.90976505676376	5.18440591996001	5.12214123033475
ENSMUSG00000035529.10|Prdm4	5.99577912059085	5.93325553756735	5.90451248572343	5.91568568464744
ENSMUSG00000035530.13|Eif1	9.96814849813573	10.0790703569008	10.2641165315252	10.2641165315252
ENSMUSG00000035540.12|Gc	0.823870841297286	0.775023511790052	-2.02851081575179	-0.712572891807878
ENSMUSG00000035545.13|Leng8	6.75017485843747	6.82090440667718	6.87445100957748	6.86158119300284
ENSMUSG00000035547.14|Capn5	6.9648898233465	6.88990671909758	7.03515609746451	7.00043863157376
ENSMUSG00000035559.9|Mpv17l2	2.92047611637	2.93563299368453	2.62029607370601	2.59935950985266
ENSMUSG00000035569.17|Ankrd11	8.79792882209948	8.73695963369672	8.76055136352812	8.73001934503822
ENSMUSG00000035572.16|Dcaf10	4.91742674697507	4.98244222861845	4.96325329673759	5.0332500103368
ENSMUSG00000035575.11|Utp6	6.57598658512637	6.61494966848357	6.48089923446227	6.49640268421181
ENSMUSG00000035585.16|Tsen34	5.04913827522745	5.02397310010878	4.644273304391	4.59667937855776
ENSMUSG00000035595.6|1600002K03Rik	2.19091973032592	2.2034988265823	2.08276899292852	2.35352125098988
ENSMUSG00000035596.14|Mboat7	5.32251946275183	5.29708147458916	5.25603508836781	5.25882669711999
ENSMUSG00000035597.19|Prpf39	5.87232089172362	6.19903215564985	5.93870639513426	5.8531525554466
ENSMUSG00000035601.9|Trmt10b	3.34652133625711	3.28622946949015	3.04165807370478	2.92621540577138
ENSMUSG00000035614.11|Togaram1	5.92535886994574	5.97076676853992	5.90451248572343	5.88383229706383
ENSMUSG00000035620.15|Ric8b	4.32362359124529	4.32007811134885	4.15017335848049	4.15017335848049
ENSMUSG00000035621.13|Midn	5.95796127631488	5.9744586045716	5.54987404799926	5.49137820039577
ENSMUSG00000035623.14|Rsf1	5.88517059752049	5.81154097470731	5.78136107578661	5.65794512426367
ENSMUSG00000035629.19|Rubcn	6.25514043070596	6.14394052800013	6.09924335602833	6.16561309670815
ENSMUSG00000035632.16|Cnot3	6.14012546230233	5.99462992830925	6.08608125373911	6.11328527396703
ENSMUSG00000035637.14|Grhpr	3.73424147173899	3.61229797734075	3.74486371196169	3.85728657369443
ENSMUSG00000035638.14|Muc20	1.29611520439975	0.678960438311194	1.50321280562489	1.71879713013187
ENSMUSG00000035640.18|Cbarp	4.1485463211221	4.28257918637236	3.65629250779851	3.70717154597436
ENSMUSG00000035642.16|Aamdc	2.32955816424971	2.30352490821085	2.19380513579659	1.76151041134879
ENSMUSG00000035649.17|Zcchc7	4.74149705188711	4.97064719002998	5.25021140765164	4.98920920098992
ENSMUSG00000035666.14|Gtf3c4	6.19082516501128	6.1595967278323	6.09631387767858	6.10823702895606
ENSMUSG00000035671.6|Zswim4	5.53139592979201	5.3218079084336	5.21542529648832	5.25792068503098
ENSMUSG00000035673.10|Sbno2	6.8218794041378	6.7601369124017	6.8021437568087	6.77636823292726
ENSMUSG00000035674.13|Ndufa3	4.48736175290102	4.2523362877226	4.52579890062972	4.35601676428457
ENSMUSG00000035678.8|Tnfsf9	3.75770760059714	3.69001367013436	3.17305044178673	3.36681749695933
ENSMUSG00000035683.13|Melk	4.22539904510701	4.23342432700314	3.81259491661427	3.81100839969624
ENSMUSG00000035692.6|Isg15	2.73654279184291	2.35352125098988	2.59672684297962	2.81641557003748
ENSMUSG00000035696.15|Rnf38	5.58555234353565	5.78742303160141	5.64534961569236	5.60827987463193
ENSMUSG00000035697.14|Arhgap45	6.85542668246555	6.80841505010554	6.64743621004682	6.68384741946451
ENSMUSG00000035704.17|Alg8	5.76192776558653	5.76961765895541	5.7218452710619	5.82088709039855
ENSMUSG00000035713.15|Usp35	3.22626017366391	3.02672006933776	2.79370041393346	2.98889178888742
ENSMUSG00000035722.15|Abca7	4.67347747025947	4.77517512546984	4.51901896095337	4.67144439415877
ENSMUSG00000035725.13|Prkx	4.99544586392792	5.10427100359334	4.87978380274176	4.83894201970423
ENSMUSG00000035726.8|Supt16	7.18447155427383	7.20427116154317	7.1175161604884	7.11813783671386
ENSMUSG00000035735.10|Dagla	5.21387267225383	5.14584317387216	5.54562120219565	5.59884362482278
ENSMUSG00000035754.8|Wdr18	5.58630541857142	5.41347833477132	5.26071786756179	5.37792430168257
ENSMUSG00000035757.16|Selenoo	4.41832797464361	4.35956857119549	4.69612960390533	4.63761798445057
ENSMUSG00000035759.4|Bbs10	2.01020654170627	2.18113809560652	2.34638949672916	2.30352490821085
ENSMUSG00000035762.11|Tmem161b	4.19164279855653	4.41066361895356	4.42208271751159	4.45920979289331
ENSMUSG00000035764.5|Fbxo45	5.64042881297642	5.69781442325435	5.41758831201112	5.52542359179831
ENSMUSG00000035765.10|Dym	5.15752548817798	5.15166289183739	5.16792215255799	5.16293773760406
ENSMUSG00000035769.9|Xylb	4.06122188672681	4.19164279855653	3.64091533489726	3.71259420759053
ENSMUSG00000035770.8|Dync1li2	7.50649716298653	7.57157885917592	7.64844778805717	7.62945973227355
ENSMUSG00000035772.11|Mrps2	5.06654834472398	5.11426746790286	5.2209813030042	5.30036154758132
ENSMUSG00000035773.6|Kiss1r	0.302567613660521	0.548011911464284	0.0753336284564237	0.688979798155028
ENSMUSG00000035775.2|Krt20	7.42574429123223	7.44924597025826	7.53177750506735	7.46234244108853
ENSMUSG00000035776.14|Cd99l2	5.15065389024189	5.19367296809914	5.27744630875303	5.26181472615453
ENSMUSG00000035778.17|Ggta1	6.45748618707518	6.53321281178081	6.17331268135795	6.18730254320128
ENSMUSG00000035781.14|R3hdm4	5.62814415202615	5.61836685687384	5.4822630929965	5.44707187160378
ENSMUSG00000035783.9|Acta2	0.999510078260006	0.678960438311194	0.255006161594311	0.775023511790052
ENSMUSG00000035790.15|Cep19	3.27290868889548	3.31969091445943	2.97607096805508	2.94669205199471
ENSMUSG00000035798.14|Zdhhc17	4.74446436174063	4.90833734578206	5.35937442842499	5.34220377493928
ENSMUSG00000035799.6|Twist1	3.02672006933776	3.2029928018989	2.78303059244239	2.76658577022116
ENSMUSG00000035811.10|Ugt2b35	1.48271413004793	1.84023054384931	1.97068413583308	1.67474729615406
ENSMUSG00000035818.14|Plekhs1	2.04175943526181	2.21288595099689	2.42317493028563	2.57530273511966
ENSMUSG00000035824.7|Tk2	3.76826152585494	3.76196351701708	3.78095137940385	3.81827005046865
ENSMUSG00000035828.11|Pim3	7.6834892226217	7.68599306936557	7.38197982084539	7.48497971303014
ENSMUSG00000035829.13|Ppp1r26	1.80793315198361	1.5234227857065	1.7657043395365	1.6005734602879
ENSMUSG00000035834.11|Polr3g	3.90032524400519	3.87007871299648	3.71698456757252	3.96032567391932
ENSMUSG00000035840.7|Lysmd3	5.14021943310769	5.33550658168408	5.57940659084216	5.43373084381336
ENSMUSG00000035842.10|Ddx11	5.11340898034889	4.97515968318905	5.03168397156771	4.99190189500336
ENSMUSG00000035845.17|Alg12	3.97924451236426	3.81771686942105	4.1662282150708	4.08593362548457
ENSMUSG00000035847.15|Ids	5.32901223718189	5.46666725258617	5.3171404661988	5.34751273804249
ENSMUSG00000035851.14|Ythdc1	6.76561388392254	6.89394501243908	6.93498373867575	6.89925384732086
ENSMUSG00000035852.11|Misp	5.36963682710442	5.28214782138846	5.28541718658145	5.30808520411105
ENSMUSG00000035863.14|Palm	5.26071786756179	5.19799817924808	4.85471429612272	4.9224053579919
ENSMUSG00000035868.9|Zfp983	1.71244784684744	1.79310859493995	2.15907025308732	2.06254219014436
ENSMUSG00000035873.8|Pawr	5.87679790401268	5.94783610583531	5.95970892634803	5.95958360537001
ENSMUSG00000035877.17|Zhx3	2.49371612457537	2.54979383104489	2.2188086170157	2.24655973853816
ENSMUSG00000035878.13|Hykk	1.85625353875066	2.13449172558645	1.55273465605905	1.73192844779056
ENSMUSG00000035885.5|Cox8a	6.58278749219409	6.97089498009258	6.39858228494064	6.43524362979003
ENSMUSG00000035890.9|Rnf126	4.93821283768891	4.95008745016513	4.81853249271549	4.9586240512327
ENSMUSG00000035891.16|Cerk	4.61481666083561	4.721085299163	4.49409848239724	4.44615582837612
ENSMUSG00000035898.13|Uba6	6.47046696004515	6.5678491768993	6.370257346972	6.31650872876342
ENSMUSG00000035900.18|Gramd4	7.32692019202348	7.33781059014177	7.14157146442836	7.16581569585118
ENSMUSG00000035901.14|Dennd5a	5.76700184679045	5.71024944243442	5.64876451642419	5.61923777329305
ENSMUSG00000035914.11|Cd276	5.29176987061985	5.23025852266295	5.11593091976716	5.09793746084854
ENSMUSG00000035919.16|Bbs9	2.90038093498271	2.91283725626724	3.05309655209712	2.9022996341023
ENSMUSG00000035929.11|H2-Q4	3.633928703641	3.6961037170415	3.82284727615234	3.89735230265543
ENSMUSG00000035933.5|Cog5	5.28267682885361	5.44574061550892	5.68075379341723	5.62024514118778
ENSMUSG00000035936.6|Aldh5a1	2.02767744754142	1.87985613221496	2.13300132966447	2.21288595099689
ENSMUSG00000035941.15|Ibtk	7.57959131063308	7.53598155068093	7.78358681839717	7.66018717918074
ENSMUSG00000035944.17|Ttc38	3.65177701166873	3.64555663501615	3.56637244104449	3.41288662204538
ENSMUSG00000035949.15|Fbxw2	5.48625038205079	5.3758418828576	5.25882669711999	5.3811879220528
ENSMUSG00000035953.14|Pip4p1	5.20188632282742	5.08277804013532	5.11381606138558	5.17393531606785
ENSMUSG00000035954.10|Dock4	5.76483266718061	5.82321694250692	6.1166709698742	5.9737899658175
ENSMUSG00000035958.3|Tdp2	5.54868929740608	5.71761070068746	5.39307974111192	5.46865635110504
ENSMUSG00000035960.14|Apex1	6.44649614743305	6.39164393184882	6.38198404972696	6.44931228975998
ENSMUSG00000035969.15|Rusc2	5.20699961153607	5.14348504870792	5.02751265862019	5.06996085749373
ENSMUSG00000035992.15|Fnip1	6.893460153647	7.10296046998655	6.56293339778622	6.49559174723212
ENSMUSG00000036002.12|Fam214b	3.45791210207117	3.38265962214954	2.65239577143643	3.03570773204799
ENSMUSG00000036006.19|Ripor2	1.87597788237213	2.09632748578738	1.81625575588988	2.29179791149601
ENSMUSG00000036009.16|Mettl25	2.19091973032592	2.2034988265823	2.20636133176818	2.41805484831069
ENSMUSG00000036019.8|Tmtc2	3.65177701166873	3.85238334247839	4.08253508032507	4.20727149425478
ENSMUSG00000036022.15|Fam122b	2.2188086170157	2.47834217067709	2.24655973853816	2.10645007046795
ENSMUSG00000036023.6|Parp2	5.17969448834158	5.16833475763824	5.15957651291667	5.1661430001137
ENSMUSG00000036026.15|Tmem63b	6.88578843928242	6.74901898165545	6.57164792988431	6.73574019324935
ENSMUSG00000036030.9|Prtg	0.661774941267863	0.476319955231742	0.548011911464284	0.497974961559834
ENSMUSG00000036036.15|Zfp57	6.41372990318791	6.66752315967625	6.41999980293831	6.34111296939177
ENSMUSG00000036046.14|5031439G07Rik	5.89662206944272	5.6771194688091	5.42680245526728	5.51667028102942
ENSMUSG00000036052.14|Dnajb5	2.82455776454837	2.87156905652308	2.71448595719418	2.46005284029248
ENSMUSG00000036053.17|Fmnl2	6.0986120413346	6.26065495334761	6.63467803398783	6.5164248162959
ENSMUSG00000036054.15|Sugp2	4.91742674697507	5.00802241750469	4.83161634210733	4.76239866133719
ENSMUSG00000036057.11|Ptpn23	6.89694197010164	6.76129806078326	6.67042587322208	6.73177287009547
ENSMUSG00000036061.10|Smug1	4.65849723410863	4.73256029131698	4.61364078315066	4.644273304391
ENSMUSG00000036067.12|Slc2a6	1.73192844779056	1.41939987295387	2.75808436447127	2.8367525692606
ENSMUSG00000036073.17|Galt	2.34638949672916	2.51655388904342	2.51888082459998	2.55116002606467
ENSMUSG00000036078.16|Sigmar1	5.07528488337825	5.04935194454168	4.95909924729646	5.11381606138558
ENSMUSG00000036086.16|Zranb3	4.15628222409388	4.34429285066489	3.9567182163423	3.80801195355285
ENSMUSG00000036087.18|Slain2	5.94657451672426	6.14205142894366	6.03469689596025	5.98084370695852
ENSMUSG00000036093.7|Arl5a	5.87440127661306	5.99004896686606	6.01912233849167	5.92205938227302
ENSMUSG00000036097.8|Slf2	6.95798350616629	7.01628029292745	6.54379341837471	6.52319895412987
ENSMUSG00000036098.15|Myrf	8.07969843761444	8.02761444412015	8.3104579015104	8.384763873163
ENSMUSG00000036099.16|Vezt	4.64511260690447	4.70714453362418	4.68415749757717	4.55867406777126
ENSMUSG00000036104.12|Rab3gap1	5.97717527099314	6.07691038921437	6.04126629542899	6.07040116675915
ENSMUSG00000036106.15|Prr5	2.367523004778	2.19380513579659	1.97068413583308	1.87597788237213
ENSMUSG00000036109.17|Mbnl3	2.79370041393346	2.96896388174813	3.26555075037735	3.16664549418772
ENSMUSG00000036112.15|Metap2	7.4414973875693	7.50059432413597	7.49424889973516	7.49582378813994
ENSMUSG00000036114.3|Rpp25l	2.46795633581284	2.13449172558645	2.2188086170157	2.40722573490172
ENSMUSG00000036120.10|Rfxank	3.6961037170415	3.51445736100514	3.78830167205975	3.92890696026212
ENSMUSG00000036136.9|Fam110c	4.93633131796731	5.02574396889603	4.93633131796731	4.9224053579919
ENSMUSG00000036138.16|Acaa1a	5.70691083873825	5.68089852607356	5.81529264612046	5.72581839227909
ENSMUSG00000036151.15|Tm6sf2	2.86076867777949	2.94669205199471	2.64319107173996	2.91283725626724
ENSMUSG00000036155.13|Mgat5	5.8913453946506	5.842130994981	6.04280359294943	6.04885170621678
ENSMUSG00000036158.12|Prickle1	1.4359426103637	1.29611520439975	2.15907025308732	1.84419403164951
ENSMUSG00000036160.13|Surf6	5.38101094767146	5.34291375422435	5.34467785192574	5.37411215450914
ENSMUSG00000036167.16|Pphln1	6.24287414598804	6.1972147268662	6.21324246346479	6.14716275269511
ENSMUSG00000036180.15|Gatad2a	6.76723876030602	6.72917486776147	6.56071713894351	6.66992461034807
ENSMUSG00000036181.2|Hist1h1c	4.73256029131698	4.92313821031733	6.34378329895347	6.39890545739624
